ID,SAMPLE,ecotype_id,pop_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1_80,TOU-A1-80,71068,TOUA1,-1.5730538707010757,0.6937680171685937,-1.3998757069337149,-2.52719514444797,-1.3577030043903682,1.829328173797886,0.27055992799065937,0.05660830962593142
1_81,TOU-A1-81,71069,TOUA1,-3.448762615767545,0.31255768880888335,1.7992110107793382,-1.8813950074933325,3.1009278711148998,0.06388481746651004,-0.5388109400175822,-0.5340909921354412
1_84,TOU-A1-84,71071,TOUA1,1.5612913632181489,0.3284604129686464,1.2744783865419547,-1.4685234503515614,-1.1393367849252733,-0.7754250634691983,0.9106635576176725,2.604285877705409
1_85,TOU-A1-85,71072,TOUA1,-4.848649196607085,0.9235696240325802,2.198981707872764,3.3925714636459383,0.3866079091096708,-1.3088612763667986,-0.23153593670960168,-1.2861299083332636
1_88,TOU-A1-88,71073,TOUA1,0.922141135023452,-3.736536326090499,0.28586697532196453,-0.11080562348481698,4.037877900796256,-4.185372540926348,1.5858608625825663,-1.9996693843980933
1_89,TOU-A1-89,71074,TOUA1,1.0438702404713855,-2.0345480334177815,1.4805970305175216,2.519960201734749,-2.184942677153543,0.34568707714931246,-0.13551611264529342,-0.8781413150909843
1_9,TOU-A1-9,71075,TOUA1,-1.955709956416701,-1.51164188313425,-1.728149050396697,-0.3438279883719218,1.3575206080633961,1.4883132238457681,-0.1046339857767651,-0.32287639438957755
1_90,TOU-A1-90,71076,TOUA1,1.5430819046813231,-0.18012368772952392,3.7125351784178617,-0.5817928357657177,4.033280744099022,-0.29724781930202837,-2.0451535482075913,2.608186555466774
1_91,TOU-A1-91,71077,TOUA1,0.3927486723202459,-0.2496808758819592,3.81334661431602,-0.1567555999207866,4.846546195528846,-1.1621012258499004,-0.0845000114520901,1.0258845381734414
1_93,TOU-A1-93,71078,TOUA1,0.858117000232814,0.7721029796461827,3.984921072399524,-0.4886301694512707,4.549637908098727,-1.4462205372399204,-0.7075583147336093,0.44400501682632837
1_96,TOU-A1-96,71079,TOUA1,2.528264313326357,1.7438323723232865,-0.6421539553674344,-4.242930618402186,-1.3345942175244598,0.2542362717596318,0.7809752443757197,0.6826614448470817
1_98,TOU-A1-98,71080,TOUA1,2.087006612963947,4.386219129979669,-2.3861000232411906,-1.3471398035111852,-0.6378712837391693,0.22868254329818466,0.31359554406273,-2.285422227005105
5_103,TOU-A5-103,71197,TOUA5,3.3955794767401515,-1.8740018871379391,0.46879076260277347,-0.3200304514322348,-0.7983542881248916,0.5127913457062054,-0.3652859523320077,-0.2952661833736369
5_104,TOU-A5-104,71198,TOUA5,4.694185010503679,2.821265361120625,-0.5896767903181164,-0.19059517965079664,-1.673682499854523,-0.13745295933443374,1.6073645695522736,-2.018768507122005
5_106,TOU-A5-106,71199,TOUA5,5.302097730084785,0.1214198876152589,1.7695188294584996,0.7922992282657203,2.0115617103235324,2.020933655727216,-1.4517941927466,-0.3938783402651422
5_107,TOU-A5-107,71200,TOUA5,-1.7035753330571437,0.8750885648943151,-2.0882137752641876,1.8832828872883594,-1.330453387152704,-0.8681453648247939,2.3266762874573956,-0.15081804390418654
5_108,TOU-A5-108,71201,TOUA5,4.361338372060407,1.1022909979245665,-1.5540268320854704,-0.6355838477278717,-0.15729748495686577,-1.8292216706760986,1.279947651345549,-0.05238802523251906
5_109,TOU-A5-109,71202,TOUA5,5.10429218947891,1.910452029167655,-1.738484020205974,-0.9002236311637399,0.27010797505021644,-1.9071975901161464,0.032632348136612976,1.3668975926350102
5_11,TOU-A5-11,71203,TOUA5,-0.3973113501268373,2.1746929535194353,1.217390619351596,0.1916388684383613,-0.6858417282333815,-0.09120510027779928,0.2905148969364339,-1.1514324614582128
5_110,TOU-A5-110,71204,TOUA5,2.8496312335960954,0.6028916571844123,-2.369725347431371,-0.19245393164211125,2.32449523375984,-0.21604948706848126,-0.2919871323875138,-3.5447588248466912
5_112,TOU-A5-112,71205,TOUA5,-2.1928609562495147,1.8238721523325159,-0.07133479848299751,2.569416139182007,-0.4472055894682383,-2.464884326662248,0.3011481940113989,0.4101762632009698
5_113,TOU-A5-113,71206,TOUA5,1.9890080099836422,3.0905122604411446,-3.3225336330267234,-1.4756025949414375,-1.0374768767406268,-1.8512405596446595,0.5177009784923918,-1.0900011149583375
5_114,TOU-A5-114,71207,TOUA5,4.391140818556282,2.092725471145106,-0.6932091026628473,-1.4062349186942684,2.8749452716357538,0.5784173726049782,-0.47414949520423794,-0.44323472881433407
